Economy,Scenario,Date,Population,Gdp,Gdp_per_capita
16_RUS,Target,2043,136124.727,4518037.473999999,33.1904245
16_RUS,Target,2044,135745.516,4560023.506,33.59244298
16_RUS,Target,2045,135364.285,4602336.956,33.99963998
16_RUS,Target,2046,134978.26200000002,4644921.994,34.41237074
16_RUS,Target,2047,134588.162,4687792.859999999,34.830647729999995
16_RUS,Target,2048,134193.552,4730940.160999999,35.254601210000004
16_RUS,Target,2049,133782.795,4774114.107,35.68556111
16_RUS,Target,2050,133353.801,4817259.538,36.12390125
16_RUS,Target,2051,132912.269,4860489.611,36.569156840000005
16_RUS,Target,2052,132449.122,4903595.029999999,37.02248045
16_RUS,Target,2053,131968.207,4946646.842,37.48362545
16_RUS,Target,2054,131472.817,4989707.262999999,37.95238725
16_RUS,Target,2055,130962.913,5032765.001,38.42893294
16_RUS,Target,2056,130437.531,5075786.751999999,38.91354515
16_RUS,Target,2057,129901.359,5118871.328,39.40583353
16_RUS,Target,2058,129353.109,5161979.660999999,39.90611205
16_RUS,Target,2059,128799.49,5205264.734999999,40.413706100000006
16_RUS,Target,2060,128239.607,5248700.759,40.92885873
16_RUS,Target,2061,127675.584,5292335.747,41.45143167
16_RUS,Target,2062,127111.327,5336265.114,41.98103537
16_RUS,Target,2063,126545.84,5380464.126,42.51790597
16_RUS,Target,2064,125986.618,5425126.097999999,43.0611297
16_RUS,Target,2065,125429.768,5470156.2,43.61130765
16_RUS,Target,2066,124875.186,5515554.944999999,44.16854238
16_RUS,Target,2067,124327.188,5561441.369,44.73230239
16_RUS,Target,2068,123786.609,5607845.836999999,45.30252410000001
16_RUS,Target,2069,123263.484,5655053.262999999,45.8777659
16_RUS,Target,2070,122744.551,5702713.316,46.46001203
16_RUS,Target,2071,122235.393,5750989.312,47.04847893
16_RUS,Target,2072,121738.859,5799974.482,47.64275376
16_RUS,Target,2073,121255.738,5849706.764,48.24272122
16_RUS,Target,2074,120784.825,5900167.097,48.84857926
16_RUS,Target,2075,120323.85,5951303.361,49.460712570000005
16_RUS,Target,2076,119877.728,6003276.253,50.07832858
16_RUS,Target,2077,119443.729,6056021.507999999,50.70187911
16_RUS,Target,2078,119021.557,6109546.057999999,51.331424420000005
16_RUS,Target,2079,118614.442,6163966.63,51.9664092
16_RUS,Target,2080,118219.806,6219221.896,52.60727543
16_RUS,Target,2081,117840.951,6275434.777,53.2534295
16_RUS,Target,2082,117471.476,6332419.859999999,53.90602107
16_RUS,Target,2083,117112.772,6390237.115999999,54.56481822
16_RUS,Target,2084,116767.291,6448984.154,55.22937202000001
16_RUS,Target,2085,116434.731,6508670.461999999,55.89973375
16_RUS,Target,2086,116113.731,6569269.444,56.57616362
16_RUS,Target,2087,115802.459,6630736.443,57.25902973
16_RUS,Target,2088,115502.825,6693154.205999999,57.94796972
16_RUS,Target,2089,115210.543,6756390.946,58.64385993
16_RUS,Target,2090,114926.16,6820480.079,59.346628120000005
16_RUS,Target,2091,114644.986,6885267.482,60.057292710000006
16_RUS,Target,2092,114371.612,6950929.642999999,60.77495562
16_RUS,Target,2093,114103.378,7017383.613,61.500226690000005
16_RUS,Target,2094,113834.658,7084431.273999999,62.23439679
16_RUS,Target,2095,113565.064,7152062.605,62.97766543
16_RUS,Target,2096,113294.915,7220293.938999999,63.7300795
16_RUS,Target,2097,113021.83,7289037.732,64.49229969
16_RUS,Target,2098,112749.597,7358443.614999999,65.26359128
16_RUS,Target,2099,112475.98,7428429.551,66.04458615
16_RUS,Target,2100,112203.879,7499115.285999999,66.83472402
17_SGP,Reference,2022,5955.901,595754.8866999999,100.0276678
17_SGP,Reference,2023,5995.476000000001,609180.3245,101.6066655
17_SGP,Reference,2024,6033.97,625153.0144,103.6055888
17_SGP,Reference,2025,6071.4490000000005,640630.5301,105.5152617
17_SGP,Reference,2026,6107.6320000000005,656779.5427,107.5342363
17_SGP,Reference,2027,6142.675,673140.394,109.5842437
17_SGP,Reference,2028,6176.204,692541.4467999999,112.1305978
17_SGP,Reference,2029,6208.139,709455.9447999999,114.2783602
17_SGP,Reference,2030,6237.994,726026.0081999999,116.3877375
17_SGP,Reference,2031,6265.981,742778.8833,118.5415154
17_SGP,Reference,2032,6291.746,759489.6582,120.712066
17_SGP,Reference,2033,6315.089,776228.088,122.9164131
17_SGP,Reference,2034,6335.976000000001,792966.3204999999,125.1529868
17_SGP,Reference,2035,6354.122,809703.4563999999,127.4296365
17_SGP,Reference,2036,6369.75,825948.8197999999,129.6673841
17_SGP,Reference,2037,6382.801,842054.6220999999,131.925564
17_SGP,Reference,2038,6393.153,858052.4219,134.2142792
17_SGP,Reference,2039,6400.919,873912.5926,136.5292379
17_SGP,Reference,2040,6406.2080000000005,889633.5854999999,138.87054329999998
17_SGP,Reference,2041,6409.264,905210.234,141.23466190000002
17_SGP,Reference,2042,6409.619,920577.5596,143.62438070000002
17_SGP,Reference,2043,6407.735000000001,935741.8892,146.0331754
17_SGP,Reference,2044,6403.827,950768.453,148.4687911
17_SGP,Reference,2045,6398.035,965664.9463,150.9314885
17_SGP,Reference,2046,6390.358,980418.9134,153.4215944
17_SGP,Reference,2047,6381.089,995049.2116,155.9372094
17_SGP,Reference,2048,6370.349,1009559.982,158.4779706
17_SGP,Reference,2049,6358.1320000000005,1023946.221,161.0451342
17_SGP,Reference,2050,6344.6230000000005,1038224.356,163.6384629
17_SGP,Reference,2051,6329.847,1052400.316,166.25999280000002
17_SGP,Reference,2052,6314.032,1066493.183,168.90842220000002
17_SGP,Reference,2053,6297.279,1080510.035,171.5836371
17_SGP,Reference,2054,6279.493,1094438.957,174.2877899
17_SGP,Reference,2055,6260.9890000000005,1108311.321,177.0185703
17_SGP,Reference,2056,6241.993,1122151.41,179.77453839999998
17_SGP,Reference,2057,6222.335,1135941.775,182.558762
17_SGP,Reference,2058,6202.12,1149694.148,185.371155
17_SGP,Reference,2059,6181.505,1163425.849,188.2107753
17_SGP,Reference,2060,6160.49,1177137.322,191.0785217
17_SGP,Reference,2061,6139.133,1190835.888,193.9746032
17_SGP,Reference,2062,6117.894,1204576.765,196.8940235
17_SGP,Reference,2063,6096.177,1218291.751,199.8452064
17_SGP,Reference,2064,6074.372,1232028.281,202.8239761
17_SGP,Reference,2065,6052.305,1245766.754,205.8334393
17_SGP,Reference,2066,6030.071,1259519.859,208.8731392
17_SGP,Reference,2067,6007.835,1273309.851,211.9415482
17_SGP,Reference,2068,5985.587,1287137.582,215.0394911
17_SGP,Reference,2069,5963.309,1301002.725,218.1679208
17_SGP,Reference,2070,5941.095,1314919.615,221.3261385
17_SGP,Reference,2071,5918.775000000001,1328867.657,224.51734650000003
17_SGP,Reference,2072,5896.593,1342881.448,227.7385344
17_SGP,Reference,2073,5874.478,1356953.752,230.9913753
17_SGP,Reference,2074,5852.295,1371067.746,234.2786455
17_SGP,Reference,2075,5830.32,1385264.069,237.596576
17_SGP,Reference,2076,5808.715,1399569.0329999998,240.9429682
17_SGP,Reference,2077,5787.467000000001,1413984.572,244.3183818
17_SGP,Reference,2078,5766.554,1428511.157,247.7235376
17_SGP,Reference,2079,5745.814,1443127.968,251.1616227
17_SGP,Reference,2080,5725.433,1457865.99,254.6298228
17_SGP,Reference,2081,5705.562,1472752.322,258.125724
17_SGP,Reference,2082,5685.977,1487756.46,261.653619
17_SGP,Reference,2083,5667.073,1502944.4989999998,265.2064829
17_SGP,Reference,2084,5648.7570000000005,1518307.218,268.7860741
17_SGP,Reference,2085,5631.002,1533845.409,272.3929789
17_SGP,Reference,2086,5613.631,1549534.814,276.0307569
17_SGP,Reference,2087,5596.792,1565404.181,279.6966872
17_SGP,Reference,2088,5580.54,1581467.769,283.3897382
17_SGP,Reference,2089,5564.912,1597737.252,287.1091676
17_SGP,Reference,2090,5550.07,1614246.485,290.8515541
17_SGP,Reference,2091,5535.83,1630969.663,294.6206194
17_SGP,Reference,2092,5522.318,1647934.87,298.4136137
17_SGP,Reference,2093,5509.585,1665157.7829999998,302.22925730000003
17_SGP,Reference,2094,5497.696,1682657.174,306.0658818
17_SGP,Reference,2095,5487.019,1700508.822,309.9148776
17_SGP,Reference,2096,5477.185,1718653.233,313.7840392
17_SGP,Reference,2097,5468.41,1737139.065,317.66803610000005
17_SGP,Reference,2098,5460.693,1755975.2019999998,321.56636560000004
17_SGP,Reference,2099,5454.152,1775193.8369999998,325.4756811
17_SGP,Reference,2100,5448.665,1794780.926,329.39828860000006
17_SGP,Target,2022,5955.901,595754.8866999999,100.0276678
17_SGP,Target,2023,5995.476000000001,609180.3245,101.6066655
17_SGP,Target,2024,6033.97,625153.0144,103.6055888
17_SGP,Target,2025,6071.4490000000005,640630.5301,105.5152617
17_SGP,Target,2026,6107.6320000000005,656779.5427,107.5342363
17_SGP,Target,2027,6142.675,673140.394,109.5842437
17_SGP,Target,2028,6176.204,692541.4467999999,112.1305978
17_SGP,Target,2029,6208.139,709455.9447999999,114.2783602
17_SGP,Target,2030,6237.994,726026.0081999999,116.3877375
17_SGP,Target,2031,6265.981,742778.8833,118.5415154
17_SGP,Target,2032,6291.746,759489.6582,120.712066
17_SGP,Target,2033,6315.089,776228.088,122.9164131
17_SGP,Target,2034,6335.976000000001,792966.3204999999,125.1529868
17_SGP,Target,2035,6354.122,809703.4563999999,127.4296365
17_SGP,Target,2036,6369.75,825948.8197999999,129.6673841
17_SGP,Target,2037,6382.801,842054.6220999999,131.925564
17_SGP,Target,2038,6393.153,858052.4219,134.2142792
17_SGP,Target,2039,6400.919,873912.5926,136.5292379
17_SGP,Target,2040,6406.2080000000005,889633.5854999999,138.87054329999998
17_SGP,Target,2041,6409.264,905210.234,141.23466190000002
17_SGP,Target,2042,6409.619,920577.5596,143.62438070000002
17_SGP,Target,2043,6407.735000000001,935741.8892,146.0331754
17_SGP,Target,2044,6403.827,950768.453,148.4687911
17_SGP,Target,2045,6398.035,965664.9463,150.9314885
17_SGP,Target,2046,6390.358,980418.9134,153.4215944
17_SGP,Target,2047,6381.089,995049.2116,155.9372094
17_SGP,Target,2048,6370.349,1009559.982,158.4779706
17_SGP,Target,2049,6358.1320000000005,1023946.221,161.0451342
17_SGP,Target,2050,6344.6230000000005,1038224.356,163.6384629
17_SGP,Target,2051,6329.847,1052400.316,166.25999280000002
17_SGP,Target,2052,6314.032,1066493.183,168.90842220000002
17_SGP,Target,2053,6297.279,1080510.035,171.5836371
17_SGP,Target,2054,6279.493,1094438.957,174.2877899
17_SGP,Target,2055,6260.9890000000005,1108311.321,177.0185703
17_SGP,Target,2056,6241.993,1122151.41,179.77453839999998
17_SGP,Target,2057,6222.335,1135941.775,182.558762
17_SGP,Target,2058,6202.12,1149694.148,185.371155
17_SGP,Target,2059,6181.505,1163425.849,188.2107753
17_SGP,Target,2060,6160.49,1177137.322,191.0785217
17_SGP,Target,2061,6139.133,1190835.888,193.9746032
17_SGP,Target,2062,6117.894,1204576.765,196.8940235
17_SGP,Target,2063,6096.177,1218291.751,199.8452064
17_SGP,Target,2064,6074.372,1232028.281,202.8239761
17_SGP,Target,2065,6052.305,1245766.754,205.8334393
17_SGP,Target,2066,6030.071,1259519.859,208.8731392
17_SGP,Target,2067,6007.835,1273309.851,211.9415482
17_SGP,Target,2068,5985.587,1287137.582,215.0394911
17_SGP,Target,2069,5963.309,1301002.725,218.1679208
17_SGP,Target,2070,5941.095,1314919.615,221.3261385
17_SGP,Target,2071,5918.775000000001,1328867.657,224.51734650000003
17_SGP,Target,2072,5896.593,1342881.448,227.7385344
17_SGP,Target,2073,5874.478,1356953.752,230.9913753
17_SGP,Target,2074,5852.295,1371067.746,234.2786455
17_SGP,Target,2075,5830.32,1385264.069,237.596576
17_SGP,Target,2076,5808.715,1399569.0329999998,240.9429682
17_SGP,Target,2077,5787.467000000001,1413984.572,244.3183818
17_SGP,Target,2078,5766.554,1428511.157,247.7235376
17_SGP,Target,2079,5745.814,1443127.968,251.1616227
17_SGP,Target,2080,5725.433,1457865.99,254.6298228
17_SGP,Target,2081,5705.562,1472752.322,258.125724
17_SGP,Target,2082,5685.977,1487756.46,261.653619
17_SGP,Target,2083,5667.073,1502944.4989999998,265.2064829
17_SGP,Target,2084,5648.7570000000005,1518307.218,268.7860741
17_SGP,Target,2085,5631.002,1533845.409,272.3929789
17_SGP,Target,2086,5613.631,1549534.814,276.0307569
17_SGP,Target,2087,5596.792,1565404.181,279.6966872
17_SGP,Target,2088,5580.54,1581467.769,283.3897382
17_SGP,Target,2089,5564.912,1597737.252,287.1091676
17_SGP,Target,2090,5550.07,1614246.485,290.8515541
17_SGP,Target,2091,5535.83,1630969.663,294.6206194
17_SGP,Target,2092,5522.318,1647934.87,298.4136137
17_SGP,Target,2093,5509.585,1665157.7829999998,302.22925730000003
17_SGP,Target,2094,5497.696,1682657.174,306.0658818
17_SGP,Target,2095,5487.019,1700508.822,309.9148776
17_SGP,Target,2096,5477.185,1718653.233,313.7840392
17_SGP,Target,2097,5468.41,1737139.065,317.66803610000005
17_SGP,Target,2098,5460.693,1755975.2019999998,321.56636560000004
17_SGP,Target,2099,5454.152,1775193.8369999998,325.4756811
17_SGP,Target,2100,5448.665,1794780.926,329.39828860000006
18_CT,Reference,2022,23877.791,1378187.9423399998,57.71840210595696
18_CT,Reference,2023,23867.993,1417360.45,59.38331094700757
18_CT,Reference,2024,23856.118,1447557.5180000002,60.67867026814674
18_CT,Reference,2025,23841.541,1476631.0284000002,61.93521754319489
18_CT,Reference,2026,23824.486,1506207.5512,63.220988322686175
18_CT,Reference,2027,23803.427,1536380.8328,64.54452263533314
18_CT,Reference,2028,23756.158,1572064.82727953,66.17504510954717
18_CT,Reference,2029,23704.641,1608033.2053658206,67.83621845890096
18_CT,Reference,2030,23648.666,1644361.2649151713,69.53293961338754
18_CT,Reference,2031,23587.744,1680437.944678987,71.24199519373227
18_CT,Reference,2032,23520.966,1712932.6538247615,72.82577823652147
18_CT,Reference,2033,23434.935,1743962.2333616267,74.41719950841028
18_CT,Reference,2034,23342.254,1774230.0640574892,76.00937184804386
18_CT,Reference,2035,23243.451,1804417.557600696,77.63122427907524
18_CT,Reference,2036,23137.416,1834609.810946184,79.29190584403135
18_CT,Reference,2037,23023.698,1864815.706191687,80.99549022019342
18_CT,Reference,2038,22903.298,1895104.6836502205,82.7437464966932
18_CT,Reference,2039,22775.422,1924676.809665744,84.50674633671964
18_CT,Reference,2040,22640.536,1953457.033992612,86.28139519279102
18_CT,Reference,2041,22498.765,1981334.8975704769,88.064162524942
18_CT,Reference,2042,22349.736,2008233.593969404,89.8549134526423
18_CT,Reference,2043,22194.067,2034515.451064092,91.6693389753258
18_CT,Reference,2044,22032.541,2060263.7914478248,93.51004005610724
18_CT,Reference,2045,21865.849,2085543.974271451,95.3790531651184
18_CT,Reference,2046,21693.961,2110307.295254323,97.27625560193104
18_CT,Reference,2047,21516.657,2134472.2094015484,99.20092184401828
18_CT,Reference,2048,21335.483,2158051.9517414584,101.14849294677128
18_CT,Reference,2049,21148.971,2180869.245915282,103.11940216454416
18_CT,Reference,2050,20958.442,2202993.231574652,105.11245213621564
18_CT,Reference,2051,20764.311,2224449.8478989527,107.12851718985294
18_CT,Reference,2052,20566.996,2245278.997359085,109.169029709496
18_CT,Reference,2053,20366.039,2265470.2592582954,111.2376471074368
18_CT,Reference,2054,20162.467,2285075.125271948,113.33311173042205
18_CT,Reference,2055,19955.657,2304028.428276288,115.45740780553044
18_CT,Reference,2056,19745.512,2322292.493135096,117.61115605080772
18_CT,Reference,2057,19532.107,2339842.7496712576,119.79469238373812
18_CT,Reference,2058,19315.338,2356645.6169500137,122.00902810761136
18_CT,Reference,2059,19095.331,2372689.366134262,124.25494829779396
18_CT,Reference,2060,18872.154,2387965.50151906,126.53380750915132
18_CT,Reference,2061,18646.016,2402475.9108864763,128.84660781619394
18_CT,Reference,2062,18417.455,2416247.6242313967,131.19335023386225
18_CT,Reference,2063,18186.165,2429239.737094291,133.57625079802645
18_CT,Reference,2064,17952.911,2441492.688558715,135.99425121411872
18_CT,Reference,2065,17718.05,2453016.777675508,138.44733352008308
18_CT,Reference,2066,17481.317,2463771.9148931806,140.93743136705208
18_CT,Reference,2067,17243.079,2473771.60645176,143.4646101460046
18_CT,Reference,2068,17003.949,2483053.852016633,146.02806983346238
18_CT,Reference,2069,16763.903,2491604.051287931,148.62911407253617
18_CT,Reference,2070,16523.034,2499417.9884480494,151.26870697282655
18_CT,Reference,2071,16282.393,2506579.678576271,153.9441824415042
18_CT,Reference,2072,16041.829,2513066.149012709,156.65708374105654
18_CT,Reference,2073,15801.632,2518894.9992866125,159.40726877366927
18_CT,Reference,2074,15561.666,2524043.939866364,162.1962545569584
18_CT,Reference,2075,15322.455,2528555.1544255773,165.02284747617645
18_CT,Reference,2076,15084.501,2532472.285157238,167.88571827183665
18_CT,Reference,2077,14848.679,2535880.806555679,170.78157636485233
18_CT,Reference,2078,14615.259,2538809.3785225856,173.7095030969062
18_CT,Reference,2079,14384.581,2541296.0995026287,176.6680655837406
18_CT,Reference,2080,14157.066,2543390.300715424,179.6551842532502
18_CT,Reference,2081,13932.741,2545101.2565051187,182.6705352884345
18_CT,Reference,2082,13712.244,2546506.696096059,185.71042756357448
18_CT,Reference,2083,13495.497,2547608.1812700345,188.774683975702
18_CT,Reference,2084,13282.473,2548412.910895696,191.86283389363533
18_CT,Reference,2085,13073.862,2549012.12319873,194.9700955386197
18_CT,Reference,2086,12869.453,2549395.497279103,198.0966477191457
18_CT,Reference,2087,12668.729,2549514.5544937155,201.24469901390395
18_CT,Reference,2088,12472.341,2549460.489304274,204.4091393351316
18_CT,Reference,2089,12279.852,2549194.2596847983,207.59161101329207
18_CT,Reference,2090,12091.198,2548720.9895459763,210.79143601369995
18_CT,Reference,2091,11906.817,2548110.09258202,214.004304641788
18_CT,Reference,2092,11725.721,2547248.8415205064,217.2360097533027
18_CT,Reference,2093,11548.413,2546214.4145840765,220.48175923255224
18_CT,Reference,2094,11375.099,2545048.3603748213,223.7385679346457
18_CT,Reference,2095,11205.685,2544027.018125276,227.03003146396463
18_CT,Reference,2096,11039.865,2543122.9744154788,230.3581587651189
18_CT,Reference,2097,10877.746,2542364.600497517,233.7216368627763
18_CT,Reference,2098,10719.343,2541768.36035694,237.11978993086987
18_CT,Reference,2099,10565.141,2541419.008164008,240.54757131627568
18_CT,Reference,2100,10414.619,2541258.3848095,244.0087712099213
18_CT,Target,2022,23877.791,1378187.9423399998,57.71840210595696
18_CT,Target,2023,23867.993,1417360.45,59.38331094700757
18_CT,Target,2024,23856.118,1447557.5180000002,60.67867026814674
18_CT,Target,2025,23841.541,1476631.0284000002,61.93521754319489
18_CT,Target,2026,23824.486,1506207.5512,63.220988322686175
18_CT,Target,2027,23803.427,1536380.8328,64.54452263533314
18_CT,Target,2028,23756.158,1572064.82727953,66.17504510954717
18_CT,Target,2029,23704.641,1608033.2053658206,67.83621845890096
18_CT,Target,2030,23648.666,1644361.2649151713,69.53293961338754
18_CT,Target,2031,23587.744,1680437.944678987,71.24199519373227
18_CT,Target,2032,23520.966,1712932.6538247615,72.82577823652147
18_CT,Target,2033,23434.935,1743962.2333616267,74.41719950841028
18_CT,Target,2034,23342.254,1774230.0640574892,76.00937184804386
18_CT,Target,2035,23243.451,1804417.557600696,77.63122427907524
18_CT,Target,2036,23137.416,1834609.810946184,79.29190584403135
18_CT,Target,2037,23023.698,1864815.706191687,80.99549022019342
18_CT,Target,2038,22903.298,1895104.6836502205,82.7437464966932
18_CT,Target,2039,22775.422,1924676.809665744,84.50674633671964
18_CT,Target,2040,22640.536,1953457.033992612,86.28139519279102
18_CT,Target,2041,22498.765,1981334.8975704769,88.064162524942
18_CT,Target,2042,22349.736,2008233.593969404,89.8549134526423
18_CT,Target,2043,22194.067,2034515.451064092,91.6693389753258
18_CT,Target,2044,22032.541,2060263.7914478248,93.51004005610724
18_CT,Target,2045,21865.849,2085543.974271451,95.3790531651184
18_CT,Target,2046,21693.961,2110307.295254323,97.27625560193104
18_CT,Target,2047,21516.657,2134472.2094015484,99.20092184401828
18_CT,Target,2048,21335.483,2158051.9517414584,101.14849294677128
18_CT,Target,2049,21148.971,2180869.245915282,103.11940216454416
18_CT,Target,2050,20958.442,2202993.231574652,105.11245213621564
18_CT,Target,2051,20764.311,2224449.8478989527,107.12851718985294
18_CT,Target,2052,20566.996,2245278.997359085,109.169029709496
18_CT,Target,2053,20366.039,2265470.2592582954,111.2376471074368
18_CT,Target,2054,20162.467,2285075.125271948,113.33311173042205
18_CT,Target,2055,19955.657,2304028.428276288,115.45740780553044
18_CT,Target,2056,19745.512,2322292.493135096,117.61115605080772
18_CT,Target,2057,19532.107,2339842.7496712576,119.79469238373812
18_CT,Target,2058,19315.338,2356645.6169500137,122.00902810761136
18_CT,Target,2059,19095.331,2372689.366134262,124.25494829779396
18_CT,Target,2060,18872.154,2387965.50151906,126.53380750915132
18_CT,Target,2061,18646.016,2402475.9108864763,128.84660781619394
18_CT,Target,2062,18417.455,2416247.6242313967,131.19335023386225
18_CT,Target,2063,18186.165,2429239.737094291,133.57625079802645
18_CT,Target,2064,17952.911,2441492.688558715,135.99425121411872
18_CT,Target,2065,17718.05,2453016.777675508,138.44733352008308
18_CT,Target,2066,17481.317,2463771.9148931806,140.93743136705208
18_CT,Target,2067,17243.079,2473771.60645176,143.4646101460046
18_CT,Target,2068,17003.949,2483053.852016633,146.02806983346238
18_CT,Target,2069,16763.903,2491604.051287931,148.62911407253617
18_CT,Target,2070,16523.034,2499417.9884480494,151.26870697282655
18_CT,Target,2071,16282.393,2506579.678576271,153.9441824415042
18_CT,Target,2072,16041.829,2513066.149012709,156.65708374105654
18_CT,Target,2073,15801.632,2518894.9992866125,159.40726877366927
18_CT,Target,2074,15561.666,2524043.939866364,162.1962545569584
18_CT,Target,2075,15322.455,2528555.1544255773,165.02284747617645
18_CT,Target,2076,15084.501,2532472.285157238,167.88571827183665
18_CT,Target,2077,14848.679,2535880.806555679,170.78157636485233
18_CT,Target,2078,14615.259,2538809.3785225856,173.7095030969062
18_CT,Target,2079,14384.581,2541296.0995026287,176.6680655837406
18_CT,Target,2080,14157.066,2543390.300715424,179.6551842532502
18_CT,Target,2081,13932.741,2545101.2565051187,182.6705352884345
18_CT,Target,2082,13712.244,2546506.696096059,185.71042756357448
18_CT,Target,2083,13495.497,2547608.1812700345,188.774683975702
18_CT,Target,2084,13282.473,2548412.910895696,191.86283389363533
18_CT,Target,2085,13073.862,2549012.12319873,194.9700955386197
18_CT,Target,2086,12869.453,2549395.497279103,198.0966477191457
18_CT,Target,2087,12668.729,2549514.5544937155,201.24469901390395
18_CT,Target,2088,12472.341,2549460.489304274,204.4091393351316
18_CT,Target,2089,12279.852,2549194.2596847983,207.59161101329207
18_CT,Target,2090,12091.198,2548720.9895459763,210.79143601369995
18_CT,Target,2091,11906.817,2548110.09258202,214.004304641788
18_CT,Target,2092,11725.721,2547248.8415205064,217.2360097533027
18_CT,Target,2093,11548.413,2546214.4145840765,220.48175923255224
18_CT,Target,2094,11375.099,2545048.3603748213,223.7385679346457
18_CT,Target,2095,11205.685,2544027.018125276,227.03003146396463
18_CT,Target,2096,11039.865,2543122.9744154788,230.3581587651189
18_CT,Target,2097,10877.746,2542364.600497517,233.7216368627763
18_CT,Target,2098,10719.343,2541768.36035694,237.11978993086987
18_CT,Target,2099,10565.141,2541419.008164008,240.54757131627568
18_CT,Target,2100,10414.619,2541258.3848095,244.0087712099213
19_THA,Reference,2022,71640.251,1257448.798,17.552266780000004
19_THA,Reference,2023,71891.708,1304160.157,18.14062002
19_THA,Reference,2024,72130.859,1350477.387,18.72260231
19_THA,Reference,2025,72352.75200000001,1395277.426,19.28437258
19_THA,Reference,2026,72571.579,1439869.529,19.84068073
19_THA,Reference,2027,72772.686,1483535.952,20.38588972
19_THA,Reference,2028,72956.62700000001,1528285.886,20.94786928
19_THA,Reference,2029,73153.19,1574524.16,21.52365686
19_THA,Reference,2030,73312.903,1621646.269,22.11952062
19_THA,Reference,2031,73479.41,1669245.421,22.71718595
19_THA,Reference,2032,73621.094,1719230.166,23.35241263
19_THA,Reference,2033,73749.825,1770556.747,24.00760607
19_THA,Reference,2034,73829.27100000001,1822059.122,24.67935951
19_THA,Reference,2035,73910.59,1874540.918,25.36227782
19_THA,Reference,2036,73948.731,1927476.252,26.06503486
19_THA,Reference,2037,74001.095,1981839.649,26.78122059
19_THA,Reference,2038,74048.033,2037477.83,27.51562395
19_THA,Reference,2039,74071.529,2094092.004,28.27121341
19_THA,Reference,2040,74091.355,2152005.356,29.04529626
19_THA,Reference,2041,74053.916,2210260.293,29.84663623
19_THA,Reference,2042,74027.322,2270165.458,30.66658899
19_THA,Reference,2043,73951.669,2330442.029,31.5130417
19_THA,Reference,2044,73908.841,2392583.967,32.37209425
19_THA,Reference,2045,73797.629,2454682.788,33.26235303
19_THA,Reference,2046,73634.793,2517026.744,34.18257378
19_THA,Reference,2047,73479.892,2580821.53,35.12282693
19_THA,Reference,2048,73307.25200000001,2645551.894,36.0885427
19_THA,Reference,2049,73128.794,2711462.598,37.07790665
19_THA,Reference,2050,72963.961,2778998.248,38.08727227
19_THA,Reference,2051,72791.269,2847691.441,39.12133255
19_THA,Reference,2052,72547.707,2916021.425,40.19453605
19_THA,Reference,2053,72234.634,2983879.258,41.308152240000005
19_THA,Reference,2054,71977.084,3054323.076,42.43465984
19_THA,Reference,2055,71744.868,3126697.294,43.58077979
19_THA,Reference,2056,71464.846,3199108.241,44.76478185
19_THA,Reference,2057,71137.045,3271466.395,45.98822449
19_THA,Reference,2058,70871.837,3346801.419,47.22329152
19_THA,Reference,2059,70595.942,3423128.995,48.48903347
19_THA,Reference,2060,70331.311,3501088.167,49.7799361
19_THA,Reference,2061,70026.087,3579123.526,51.11128838
19_THA,Reference,2062,69764.955,3659810.332,52.459151330000005
19_THA,Reference,2063,69574.996,3744138.675,53.81442889
19_THA,Reference,2064,69257.967,3825729.82,55.23884090000001
19_THA,Reference,2065,69023.16500000001,3911385.255,56.66771808
19_THA,Reference,2066,68709.84300000001,3995720.285,58.15353537
19_THA,Reference,2067,68388.707,4081061.549,59.67449493
19_THA,Reference,2068,68104.515,4169035.24,61.215254820000006
19_THA,Reference,2069,67799.564,4257575.273,62.79649929
19_THA,Reference,2070,67542.456,4349277.348,64.39323657
19_THA,Reference,2071,67403.507,4447069.435,65.97682573
19_THA,Reference,2072,67147.891,4541777.856,67.63842898
19_THA,Reference,2073,66862.037,4636656.433,69.3466224
19_THA,Reference,2074,66547.039,4731662.461,71.10252435000001
19_THA,Reference,2075,66248.584,4828703.141,72.88764302
19_THA,Reference,2076,65891.937,4924482.581,74.73573863000001
19_THA,Reference,2077,65696.834,5028902.858,76.54711121000001
19_THA,Reference,2078,65425.879,5131883.537,78.43812901000001
19_THA,Reference,2079,65267.858,5242304.852,80.31985441
19_THA,Reference,2080,64905.113000000005,5344914.295,82.34966473
19_THA,Reference,2081,64654.958,5455070.733,84.37204047000002
19_THA,Reference,2082,64330.131,5563511.393999999,86.48375664000001
19_THA,Reference,2083,64049.124,5676288.024999999,88.62397594999999
19_THA,Reference,2084,63790.651,5792447.058,90.80401231
19_THA,Reference,2085,63492.897,5908666.06,93.06026877
19_THA,Reference,2086,63319.673,6034193.489,95.29729392
19_THA,Reference,2087,63057.842,6157101.912,97.64212851
19_THA,Reference,2088,62878.912,6287353.994,99.9914565
19_THA,Reference,2089,62737.98,6422593.329,102.3716946
19_THA,Reference,2090,62517.319,6555634.034,104.8610871
19_THA,Reference,2091,62282.473,6690392.277,107.4201449
19_THA,Reference,2092,62001.054,6824711.407,110.0741192
19_THA,Reference,2093,61839.728,6969688.438,112.7056775
19_THA,Reference,2094,61619.511,7113559.186,115.4432918
